,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2004-04-27,43485500,6833800,1936802,837002.0,1033400,65700,105000,,,,,,,,,
2004-04-28,50165800,15350800,2226902,3704408.0,1215700,86800,132200,,,,,,,,,
2004-04-29,69687600,16087800,2768103,5024710.0,2504900,197000,235200,,,,,,,,,
2004-04-30,48681400,18905200,4595105,4438809.0,831500,57000,74100,,,,,,,,,
2004-05-03,33758000,14628000,1395901,2169905.0,668800,69400,210800,,,,,,,,,
2004-05-04,51185100,14691400,1985402,1849504.0,3950900,588700,78200,,,,,,,,,
2004-05-05,34405000,9045000,1707902,1089902.0,2236600,290200,262200,,,,,,,,,
2004-05-06,54997000,22115200,1749002,3132007.0,3163200,256000,53700,,,,,,,,,
2004-05-07,60950000,21520200,3348903,5904912.0,1756400,428400,136200,,,,,,,,,
2004-05-10,75279400,33150000,5254205,4054508.0,958700,275300,338300,,,,,,,,,
2004-05-11,48300600,24259200,1500302,3686408.0,766000,132400,224200,,,,,,,,,
2004-05-12,90830500,31081000,2675403,7226115.0,1945700,74100,98200,,,,,,,,,
2004-05-13,57393700,20447600,1188601,3628808.0,1187000,143200,106400,,,,,,,,,
2004-05-14,54123100,20056800,972001,7549215.0,4086400,186900,60300,,,,,,,,,
2004-05-17,55020400,19698400,1040101,4436109.0,1735600,623700,162000,,,,,,,,,
2004-05-18,30193100,13970400,657301,2379605.0,674200,148000,47400,,,,,,,,,
2004-05-19,54804100,18786800,2612103,4035608.0,319200,59200,36500,,,,,,,,,
2004-05-20,38082900,12400600,1387801,3769208.0,1745900,136900,47800,,,,,,,,,
2004-05-21,47480400,12021800,1630502,3830408.0,1461900,212800,282900,,,,,,,,,
2004-05-24,40961500,10802600,1747802,2328305.0,314800,64000,187500,,,,,,,,,
2004-05-25,48668000,14969200,1480802,3232807.0,645300,74600,219100,,,,,,,,,
2004-05-26,35977000,12890600,1150201,1452603.0,505500,131000,159300,,,,,,,,,
2004-05-27,45306900,19802800,1328101,1737004.0,1122800,577000,179700,,,,,,,,,
2004-05-28,23367200,6848400,1154401,847802.0,612700,59800,80900,,,,,,,,,
2004-06-01,41044700,11926600,1382401,2627105.0,662000,188900,114000,,,,,,,,,
2004-06-02,39774200,12855600,1918502,2570405.0,906600,141200,73800,,,,,,,,,
2004-06-03,38688300,11824600,1050001,2385005.0,1173600,165000,91600,,,,,,,,,
2004-06-04,32739500,11023000,1358401,2214905.0,568200,157000,94300,,,,,,,,,
2004-06-07,31643800,9933800,1045201,2310305.0,377200,119600,52500,,,,,,,,,
2004-06-08,32846500,6248200,1406701,3527107.0,1294200,627400,83200,,,,,,,,,
2004-06-09,36737600,10326200,2286902,4091409.0,589400,146000,91300,,,,,,,,,
2004-06-10,21711000,9060600,804301,1696504.0,336200,156600,162400,,,,,,,,,
2004-06-14,34633000,11227000,1386301,3090606.0,892200,185900,68400,,,,,,,,,
2004-06-15,37445000,20003800,2062802,1977304.0,1567400,423700,116100,,,,,,,,,
2004-06-16,26633400,8662800,636901,2049304.0,494700,55100,87200,,,,,,,,,
2004-06-17,28402400,17147600,932401,2328305.0,552800,91500,63300,,,,,,,,,
2004-06-18,31799800,11470800,1888802,2426405.0,394500,114600,52500,,,,,,,,,
2004-06-21,25284000,6144000,897601,876602.0,731900,44300,66800,,,,,,,,,
2004-06-22,37334000,9991200,1382101,971102.0,362700,209400,268800,,,,,,,,,
2004-06-23,35580000,16378600,979201,1182602.0,302900,149000,163900,,,,,,,,,
2004-06-24,35272100,8302000,1119001,1177202.0,1087900,188800,93500,,,,,,,,,
2004-06-25,32837900,12696200,1457402,845102.0,253200,61200,211700,,,,,,,,,
2004-06-28,40824500,15506800,2811903,1017902.0,573100,102800,53900,,,,,,,,,
2004-06-29,28418100,7803000,2685903,727202.0,401500,103600,110700,,,,,,,,,
2004-06-30,52230600,10870600,5310006,3212107.0,1730800,452200,52400,,,,,,,,,
2004-07-01,57734700,16748400,2171102,2195105.0,1099300,115500,422400,,,,,,,,,
2004-07-02,34615100,7557600,1066801,1892704.0,1293300,146900,40900,,,,,,,,,
2004-07-06,38698200,13059400,1130401,1564203.0,351600,107100,49900,,,,,,,,,
2004-07-07,29839800,8704200,979501,1989004.0,303500,61500,27800,,,,,,,,,
2004-07-08,45291100,13588000,1184101,1692904.0,715200,186500,46600,,,,,,,,,
2004-07-09,27412900,11440400,1107001,1484103.0,2152900,192300,32600,,,,,,,,,
2004-07-12,35691300,13178000,576001,1049402.0,1297800,182400,70300,,,,,,,,,
2004-07-13,26752000,6838400,1331701,1014302.0,307100,84200,64500,,,,,,,,,
2004-07-14,54089400,12582800,1405201,1017902.0,241400,252300,22600,,,,,,,,,
2004-07-15,38403500,7474400,2289302,3766508.0,562700,77600,233500,,,,,,,,,
2004-07-16,40871200,13095600,1351501,983702.0,2970600,225800,191200,,,,,,,,,
2004-07-19,39592800,19252200,769201,995402.0,978300,44700,38700,,,,,,,,,
2004-07-20,46679800,9932000,777001,1849504.0,1091500,111200,37800,,,,,,,,,
2004-07-21,56241100,18339000,1611002,1780204.0,662800,98800,49700,,,,,,,,,
2004-07-22,72477100,18692400,2795103,3069006.0,154700,54400,38900,,,,,,,,,
2004-07-23,49610500,18983400,1337701,1970104.0,209200,54000,34600,,,,,,,,,
2004-07-26,49679100,16630600,1568402,1141202.0,712000,65300,44000,,,,,,,,,
2004-07-27,51295100,16332600,1640402,1133102.0,961200,73800,379000,,,,,,,,,
2004-07-28,65862300,20419800,1755302,1314003.0,495200,83600,67900,,,,,,,,,
2004-07-29,52200500,11042800,2150102,2531705.0,519600,39600,45100,,,,,,,,,
2004-07-30,41581700,12371000,2989203,2052904.0,578400,64700,135800,,,,,,,,,
2004-08-02,38263100,12619600,1519802,2377805.0,714800,226300,77500,,,,,,,,,
2004-08-03,40948800,14361000,1063801,2743206.0,509500,167700,147900,,,,,,,,,
2004-08-04,40763200,19376200,969301,2527205.0,481300,103100,34300,,,,,,,,,
2004-08-05,50772000,15888800,1332901,2399405.0,623100,130000,77300,,,,,,,,,
2004-08-06,74729000,18657600,966901,1493103.0,1241000,235700,102700,,,,,,,,,
2004-08-09,37476300,10382000,888001,726302.0,322100,96100,46800,,,,,,,,,
2004-08-10,55870600,18174000,853801,963902.0,860100,151600,38600,,,,,,,,,
2004-08-11,52933200,13079600,870901,1772104.0,898400,174900,25500,,,,,,,,,
2004-08-12,50015900,10002400,828601,736202.0,697500,80100,84400,,,,,,,,,
2004-08-13,41634700,9649200,742501,1442703.0,637500,78300,61400,,,,,,,,,
2004-08-16,45731900,16554200,1028701,1655103.0,729400,304300,131200,,,,,,,,,
2004-08-17,40701600,10361400,807601,1665003.0,182000,66400,39000,,,,,,,,,
2004-08-18,43165400,13410200,1868702,1214103.0,365300,79800,82900,,,,,,,,,
2004-08-19,39881600,10120000,1177501,1306803.0,372900,61800,51300,,,,,,,,,
2004-08-20,44870900,11926000,1506302,1683004.0,875400,36700,48300,,,,,,,,,
2004-08-23,33745100,12612000,1457702,2262605.0,1007200,73100,33400,,,,,,,,,
2004-08-24,30453100,11565600,2878503,881102.0,1044200,94300,385100,,,,,,,,,
2004-08-25,38551400,14259400,2217902,1098902.0,588200,88900,233400,,,,,,,,,
2004-08-26,26629500,9472000,958201,1036802.0,478000,98700,42300,,,,,,,,,
2004-08-27,24902900,8073200,1377601,1988104.0,304400,62200,142800,,,,,,,,,
2004-08-30,26726500,10043000,1250701,738902.0,259100,41400,67400,,,,,,,,,
2004-08-31,44125300,24710400,1728302,2889006.0,1721100,127600,68100,,,,,,,,,
2004-09-01,52778300,20114400,1734002,3053706.0,1388900,209500,128200,,,,,,,,,
2004-09-02,42736600,9649400,1131901,2511905.0,867000,107100,70200,,,,,,,,,
2004-09-03,30480500,10964400,1324501,2269805.0,958100,211800,92800,,,,,,,,,
2004-09-07,37338800,11445200,1623602,2881806.0,475500,53300,70800,,,,,,,,,
2004-09-08,32963100,11916600,1557902,1415703.0,584800,142700,63700,,,,,,,,,
2004-09-09,34314800,12042000,1449302,2348105.0,284800,105300,50100,,,,,,,,,
2004-09-10,27900600,11722400,1054201,851402.0,711700,150300,47000,,,,,,,,,
2004-09-13,44398100,13555400,850201,1343703.0,152900,90300,148600,,,,,,,,,
2004-09-14,28048900,9152000,1271101,1825204.0,695700,119500,47600,,,,,,,,,
2004-09-15,38295000,10729200,921301,1323003.0,642500,66900,25400,,,,,,,,,
2004-09-16,23911700,9656400,974401,1190702.0,1103400,249500,64600,,,,,,,,,
2004-09-17,33683000,12208600,789601,1954804.0,765400,142100,57000,,,,,,,,,
2004-09-20,37149400,10989600,889201,1203303.0,727200,181200,106000,,,,,,,,,
2004-09-21,40920800,9596800,1576202,2047504.0,1018500,81700,54600,,,,,,,,,
2004-09-22,49042100,14979200,1800902,1795504.0,2541200,93600,1053000,,,,,,,,,
2004-09-23,44068700,9478000,1859402,1719904.0,2391000,246700,98000,,,,,,,,,
2004-09-24,34981100,10655200,1443002,1989904.0,1984300,93100,83600,,,,,,,,,
2004-09-27,39355100,15948200,1306801,2089804.0,1420800,201200,45500,,,,,,,,,
2004-09-28,41662900,13527000,1361101,1437303.0,1161100,202800,52000,,,,,,,,,
2004-09-29,33325700,16073200,1462502,530101.0,1970700,226100,43300,,,,,,,,,205800.0
2004-09-30,43536700,17295800,3372004,1413903.0,1945700,175000,50400,,,,,,,,,27900.0
2004-10-01,62824300,16467400,1596302,2111404.0,1999300,270200,442000,,,,,,,,,129800.0
2004-10-04,33082400,13371200,1882802,2671206.0,1106200,278100,244800,,,,,,,,,8100.0
2004-10-05,36910600,10255800,1347001,2332805.0,501700,220000,61800,,,,,,,,,11900.0
2004-10-06,42297800,9333800,1263301,2286005.0,531300,137100,47200,,,,,,,,,9300.0
2004-10-07,39388800,10364600,1461302,3072606.0,2128600,130500,64600,,,,,,,,,7900.0
2004-10-08,51872600,15495600,2474403,1929604.0,1534500,123400,48100,,,,,,,,,16400.0
2004-10-11,20229100,7916600,651301,1278003.0,60800,48800,34400,,,,,,,,,4500.0
2004-10-12,41754700,14074600,1691702,3061806.0,757900,142700,68000,,,,,,,,,3600.0
2004-10-13,54212600,18066600,2155202,4212909.0,648000,130600,526400,,,,,,,,,2500.0
2004-10-14,64082200,13528200,910801,1920604.0,717100,81300,46700,,,,,,,,,19200.0
2004-10-15,63482200,16297800,1442102,775802.0,746400,195100,85400,,,,,,,,,9800.0
2004-10-18,43535100,14040600,1239601,1413903.0,613600,207800,35600,,,,,,,,,4000.0
2004-10-19,55851900,14656200,2419203,1402203.0,505400,65300,42300,,,,,,,,,6200.0
2004-10-20,57118500,14972600,2554203,3414607.0,1127100,110700,108300,,,,,,,,,5500.0
2004-10-21,53218300,10623800,1383001,1761304.0,1649200,156600,51200,,,,,,,,,7400.0
2004-10-22,48752400,16834000,1916702,1204203.0,491500,64100,166500,,,,,,,,,69900.0
2004-10-25,43990900,15370400,1527602,3783608.0,246800,172300,50600,,,,,,,,,14000.0
2004-10-26,54337400,15694400,2247602,2438105.0,503700,37400,37000,,,,,,,,,9000.0
2004-10-27,73896000,18686800,1210201,3141007.0,2351800,126800,108400,,,,,,,,,9100.0
2004-10-28,54413300,10726400,1447202,3662108.0,839200,49500,81000,,,,,,,,,12800.0
2004-10-29,48820200,11972800,2553303,4755611.0,1169300,341100,55400,,,,,,,,,50200.0
2004-11-01,36720900,13357800,4493405,1892704.0,923500,128800,73900,,,,,,,,,5400.0
2004-11-02,56210000,12997000,1418701,1932304.0,709300,191300,97800,,,,,,,,,14100.0
2004-11-03,76960200,18907000,1863902,2423705.0,1066600,139800,315700,,,,,,,,,12800.0
2004-11-04,55350300,12551400,2343602,7040715.0,2285100,435100,53100,,,,,,,,,5200.0
2004-11-05,63287200,10656600,2557203,5571012.0,1838000,886400,99500,,,,,,,,,51900.0
2004-11-08,33863800,5433200,1785002,1092602.0,454100,300600,123000,,,,,,,,,31600.0
2004-11-09,44658100,6608800,1503902,1039502.0,373000,95000,172200,,,,,,,,,22300.0
2004-11-10,45265400,11236200,2506203,1553403.0,1303400,118700,34000,,,,,,,,,13600.0
2004-11-11,37863200,8648800,1201801,1473303.0,309700,94500,52100,,,,,,,,,13600.0
2004-11-12,55583700,12642600,3053703,3261607.0,1125900,154700,355400,,,,,,,,,14900.0
2004-11-15,35297900,9392000,2940003,2475905.0,763200,144700,61500,,,,,,,,,39900.0
2004-11-16,40028700,11707800,2542503,964802.0,520900,125900,932500,,,,,,,,,26000.0
2004-11-17,54494000,14989200,1379401,4002308.0,1249400,199600,79300,,,,,,,,,21500.0
2004-11-18,31854300,12536200,1743602,1527303.0,891500,110100,274900,,5992000.0,,,,,,,80200.0
2004-11-19,54276500,11446200,2092802,1489503.0,1244500,2162100,105700,,11655300.0,,,,,,,74800.0
2004-11-22,37560200,13930200,3271203,2629805.0,511500,168100,171300,,11996000.0,,,,,,,84200.0
2004-11-23,41968800,21859400,2788503,2463305.0,747600,183600,53800,,3169200.0,,,,,,,9100.0
2004-11-24,29724800,11408600,2311202,2287805.0,309700,51900,42900,,6105100.0,,,,,,,10600.0
2004-11-26,15487700,6176600,900301,1315803.0,697100,62600,18300,,3097700.0,,,,,,,11800.0
2004-11-29,61460800,17324800,1688702,5048111.0,1546400,455700,259300,,3759000.0,,,,,,,86900.0
2004-11-30,53685200,14477400,2875803,3993308.0,1754500,182100,163200,,3859100.0,,,,,,,32800.0
2004-12-01,49898300,19120200,3296703,6652814.0,1939800,257600,159900,,2037500.0,,,,,,,23600.0
2004-12-02,60163500,12885200,1785002,2802606.0,2881500,886300,129300,,6457800.0,,,,,,,36900.0
2004-12-03,49067900,13313800,3707404,1987204.0,2233700,224100,180100,,4218300.0,,,,,,,35800.0
2004-12-06,33030500,6250600,1775702,1561503.0,1314100,325500,140200,,3102400.0,,,,,,,53800.0
2004-12-07,52047200,13218200,2475603,2119504.0,784300,1053000,665400,,3797800.0,,,,,,,47900.0
2004-12-08,43895100,11617000,1833902,2682006.0,2639700,158500,558700,,6150500.0,,,,,,,76000.0
2004-12-09,60922800,18757600,1636502,3485707.0,1428900,169400,91100,,3553400.0,,,,,,,24900.0
2004-12-10,47828600,10605200,2391602,2543405.0,1445000,191900,98600,,2464300.0,,,,,,,13700.0
2004-12-13,38541000,11161400,2657103,2016004.0,677400,141800,90200,,1445100.0,,,,,,,14900.0
2004-12-14,41500700,11281800,2719503,2101504.0,1568200,190900,77600,,2240600.0,,,,,,,12800.0
2004-12-15,46699200,10572600,1904702,2272505.0,2511500,95000,64400,,2641400.0,,,,,,,21700.0
2004-12-16,51641800,13787000,2297402,1358103.0,1998200,478500,45400,,3269800.0,,,,,,,11000.0
2004-12-17,70761900,19289000,3940804,3648608.0,1319800,163600,36000,,1889300.0,,,,,,,28300.0
2004-12-20,47187400,11991600,2919003,1858504.0,230500,62900,80000,,1942100.0,,,,,,,10500.0
2004-12-21,33094200,9145200,5990106,2205905.0,245200,168400,240000,,1373400.0,,,,,,,12500.0
2004-12-22,31500700,7294000,2148002,3082506.0,511600,465100,54300,,2706800.0,,,,,,,21200.0
2004-12-23,25646100,8365000,3845704,2463305.0,738600,66400,49300,,639800.0,,,,,,,27100.0
2004-12-27,29944100,10337000,1929302,1151102.0,1322600,165200,71400,,2643700.0,,,,,,,24900.0
2004-12-28,23422900,8985200,2246102,1299603.0,1253500,366800,75500,,773200.0,,,,,,,14800.0
2004-12-29,22650600,9263400,6386707,1217703.0,567500,127800,72300,,5632700.0,,,,,,,29400.0
2004-12-30,21076900,7993400,4646405,2145604.0,626400,135000,122700,,1289700.0,,,,,,,33700.0
2004-12-31,28648800,15082400,3647404,1507503.0,1056400,151300,100600,,531600.0,,,,,,,36500.0
2005-01-03,55748000,16097200,5273706,5377510.0,1168600,323400,1497800,,4750500.0,,,,,,,31900.0
2005-01-04,69167600,27452800,2983803,4205709.0,1935400,1181000,90200,,3456800.0,,,,,,,52500.0
2005-01-05,65667300,29935600,3143703,3006906.0,1094100,369000,120700,,2108700.0,,,,,,,77300.0
2005-01-06,47814700,23061200,2673303,2268005.0,1057400,389100,43900,,2556400.0,,,,,,,42200.0
2005-01-07,55847700,20906200,2475303,4920310.0,738700,182400,68300,,4492700.0,,,,,,,24200.0
2005-01-10,56563300,23451000,1698602,2007004.0,379400,226300,73200,,1026100.0,,,,,,,12500.0
2005-01-11,63099700,23338200,2209802,2440805.0,845100,483900,265900,,1507300.0,,,,,,,25300.0
2005-01-12,72720500,24793200,2629203,3574807.0,722000,100600,46100,,1738000.0,,,,,,,82800.0
2005-01-13,55537500,18940600,1655102,2884506.0,1876700,101600,61100,,718300.0,,,,,,,34200.0
2005-01-14,42032500,13541000,2011202,4399209.0,1043800,510300,61300,,1262300.0,,,,,,,219900.0
2005-01-18,57391700,16796600,3630004,2331005.0,1251600,215100,145600,,666800.0,,,,,,,26000.0
2005-01-19,54378900,20194800,2236502,2631605.0,655800,95500,78900,,1578900.0,,,,,,,29600.0
2005-01-20,72049300,29672000,2893503,4074308.0,1064200,151800,62200,,1276200.0,,,,,,,32500.0
2005-01-21,63160400,22310000,1255801,3189607.0,606300,324700,111900,,889800.0,,,,,,,61200.0
2005-01-24,58441900,18547200,1333501,4424409.0,561400,217000,100500,,2294900.0,,,,,,,18100.0
2005-01-25,68245000,22059200,1710302,2939406.0,1942200,270900,72900,,1332500.0,,,,,,,31000.0
2005-01-26,57195100,18352600,2575803,3999608.0,709800,674400,47000,,541800.0,,,,,,,26400.0
2005-01-27,55878800,21003800,1803602,2467805.0,463900,60300,1000300,,571200.0,,,,,,,17200.0
2005-01-28,60738900,21107800,1712102,1911604.0,1128000,103200,64500,,1149100.0,,,,,,,65900.0
2005-01-31,52532700,22814600,3705304,3035706.0,1313900,74900,83100,,1692400.0,,,,,,,40500.0
2005-02-01,49841200,20307800,3320103,6615914.0,948200,115300,57000,,1088900.0,,,,,,,25600.0
2005-02-02,52468900,17767800,2643603,2074504.0,760300,220900,118600,,956500.0,,,,,,,24500.0
2005-02-03,48837100,14931200,1950902,1642503.0,506000,65200,46900,,2446400.0,,,,,,,13900.0
2005-02-04,50024600,19564000,2401503,2437205.0,3483900,414100,749000,,1819400.0,,,,,,,20000.0
2005-02-07,45412000,12354400,1713602,3883508.0,1064600,149600,218400,,1754000.0,,,,,,,40900.0
2005-02-08,39263500,10691000,1944002,3654008.0,1383800,120700,101700,,1296800.0,,,,,,,11500.0
2005-02-09,55279400,27450600,1884902,1933204.0,2125800,325100,78700,,3477900.0,,,,,,,19900.0
2005-02-10,45858600,20380000,1296001,1836004.0,1239900,175800,56600,,7774500.0,,,,,,,24100.0
2005-02-11,53133000,18049200,3481804,3395707.0,1275100,176400,65000,,1896500.0,,,,,,,27100.0
2005-02-14,32432100,8975000,2572803,2181605.0,295000,129200,69500,,2351800.0,,,,,,,40600.0
2005-02-15,43852700,14453800,2157002,2196905.0,900100,130000,52800,,1559900.0,,,,,,,38200.0
2005-02-16,55523000,18860200,6873907,2810706.0,1189700,64900,194700,,1820300.0,,,,,,,19300.0
2005-02-17,58124000,17347600,2852703,2733306.0,1146400,127900,73800,,3054200.0,,,,,,,23600.0
2005-02-18,47723300,15581400,1808102,2485805.0,2656300,243900,55400,,863200.0,,,,,,,22900.0
2005-02-22,80697600,27261600,2227802,3030306.0,914600,104700,56400,,3378500.0,,,,,,,100300.0
2005-02-23,68292600,17492200,3172203,3665708.0,1115000,258300,66900,,1534900.0,,,,,,,24000.0
2005-02-24,68563600,16971800,3470704,4342509.0,798500,142500,86400,,1219300.0,,,,,,,15800.0
2005-02-25,60899900,23738800,2302802,3551407.0,588800,425500,66600,,1100100.0,,,,,,,30500.0
2005-02-28,69381300,18184400,2276402,3399307.0,2797400,397900,192300,,759100.0,,,,,,,55100.0
2005-03-01,47294400,19510200,2256002,2586605.0,1648500,300500,92400,,3245500.0,,,,,,,34900.0
2005-03-02,64226500,21113200,3374704,4114809.0,1139300,149600,60300,,1188000.0,,,,,,,15700.0
2005-03-03,61230800,17493400,2220002,3303007.0,1600600,598500,109400,,1924600.0,,,,,,,9900.0
2005-03-04,56168500,16206200,2952903,2894406.0,1567000,179400,64100,,915000.0,,,,,,,24200.0
2005-03-07,43442400,13367000,2007602,6369313.0,889800,163100,53100,,1290100.0,,,,,,,42800.0
2005-03-08,44362000,15237000,2472903,4140009.0,680400,696200,65600,,2674900.0,,,,,,,16200.0
2005-03-09,73263600,23342200,2828403,9482420.0,2549600,262300,69800,,3025000.0,,,,,,,60700.0
2005-03-10,65149000,23021200,1933802,6785114.0,1357700,262300,93500,,2065000.0,,,,,,,58500.0
2005-03-11,57976500,15533400,2505902,7883116.0,1017900,203400,71100,,2659600.0,,,,,,,21200.0
2005-03-14,36336400,15182800,1933202,5286611.0,805000,192300,55200,,866600.0,,,,,,,40200.0
2005-03-15,62438500,18482400,2351402,10213221.0,963900,99600,73700,,1254900.0,,,,,,,51500.0
2005-03-16,74874200,21592000,2794803,9433820.0,2097800,223700,60200,,2223300.0,,,,,,,40800.0
2005-03-17,62584200,19603400,1601402,5334311.0,1025300,342100,252800,,1525200.0,,,,,,,21100.0
2005-03-18,60232000,24141800,1447202,3633308.0,723300,200300,62000,,1207500.0,,,,,,,22700.0
2005-03-21,61244300,16590200,2524503,7577117.0,898100,448200,95900,,3814400.0,,,,,,,27100.0
2005-03-22,92472400,30872000,2239802,9414920.0,2544900,302800,97500,,2609400.0,,,,,,,18100.0
2005-03-23,70817300,21580000,3244803,9893721.0,1951700,355900,124800,,2618600.0,,,,,,,25000.0
2005-03-24,51932500,16301800,2730603,7579817.0,746800,132000,48500,,1466300.0,,,,,,,22600.0
2005-03-28,46765500,12569400,1452302,4377609.0,382200,68500,53000,,581100.0,,,,,,,27700.0
2005-03-29,71160300,21811600,2633403,9969321.0,1135000,349300,83700,,1197800.0,,,,,,,23500.0
2005-03-30,62002100,19367200,3034203,7332315.0,1098200,251300,91500,,1324300.0,,,,,,,24100.0
2005-03-31,64575400,20487800,5814306,8780418.0,2410900,675000,69100,,1363200.0,,,,,,,66500.0
2005-04-01,95255300,24024600,2767503,17775937.0,2806300,367200,208000,,2448500.0,,,,,,,24800.0
2005-04-04,71581200,30577600,1936802,6831015.0,754900,135900,379500,,1893100.0,,,,,,,27300.0
2005-04-05,46853900,17860400,3195003,6283813.0,733300,75100,166300,,888000.0,,,,,,,22400.0
2005-04-06,53268200,19718600,2424303,7750816.0,402800,51200,259800,,1637500.0,,,,,,,20300.0
2005-04-07,46734600,14995800,1803902,7542915.0,973000,196500,156800,,2853000.0,,,,,,,28500.0
2005-04-08,63772900,19505000,5149505,4489209.0,438600,86300,115700,,1002300.0,,,,,,,40300.0
2005-04-11,44945000,19160000,1389001,4360509.0,1460200,41900,71600,,514100.0,,,,,,,21800.0
2005-04-12,86144800,32748400,2382602,9850521.0,1931600,146100,57400,,2098700.0,,,,,,,44300.0
2005-04-13,65949000,25951800,2060402,8005517.0,1001700,171500,58400,,384000.0,,,,,,,32000.0
2005-04-14,96119800,37281602,2802903,11532624.0,1462100,194700,67400,,3680300.0,,,,,,,24600.0
2005-04-15,128677300,51630000,3909304,10791922.0,2957300,177900,94100,,1811100.0,,,,,,,27800.0
2005-04-18,100035200,35345602,4774505,8464518.0,3510900,326100,116400,,909800.0,,,,,,,31900.0
2005-04-19,64930100,32142200,2568603,10558822.0,1842600,112600,60500,,3145400.0,,,,,,,24100.0
2005-04-20,107735900,31706000,3272703,5861712.0,1617900,229300,324400,,1248100.0,,,,,,,40000.0
2005-04-21,86952200,32421400,4253104,8097317.0,1388500,565200,81200,,1550600.0,,,,,,,10900.0
2005-04-22,88845800,30171000,2785203,3724208.0,976300,74800,149000,,1169000.0,,,,,,,124700.0
