date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2025-05-23,-0.004177004235245462,0.0005318156074755323,-0.004708819842720994,0.4431796728962769,4,14,18,0.8436156273537289
2025-05-27,0.0025068176835418474,0.00017686191015053233,0.0023299557733913153,0.14738492512544363,4,13,17,0.8420107018656071
2025-05-28,-0.0016604244600157653,0.0001748040421821671,-0.0018352285021979323,0.1456700351518059,6,14,20,0.8409281540845435
2025-05-29,-0.0036255269516113457,0.0008075324775175369,-0.004433059429128883,0.6729437312646142,8,8,16,0.842917866486964
2025-05-30,0.002170029471835485,0.0008786879764926468,0.0012913414953428385,0.732239980410539,13,3,16,0.8446314346070823
2025-06-02,0.0047498701875823175,0.00018345108056000398,0.004566419107022313,0.15287590046667,15,1,16,0.8514497848723585
2025-06-03,0.00023641186393299696,0.00021068462863200948,2.572723530098748e-05,0.1755705238600079,15,1,16,0.854181184392297
2025-06-04,-0.0023987970341090683,8.907620342704223e-05,-0.0024878732375361104,0.0742301695225352,15,3,18,0.8557542380633798
2025-06-05,-0.0006571364517272308,0.00024345553438742727,-0.0009005919861146581,0.2028796119895227,14,3,17,0.85643488076134
2025-06-06,-0.0015576258827849632,0.00038935838811926445,-0.0019469842709042276,0.3244653234327204,16,2,18,0.8574841879088653
2025-06-09,0.0012373631072041264,0.0003990864380283684,0.000838276669175758,0.33257203169030697,14,2,16,0.8593193646167211
2025-06-10,-0.004295873313750982,0.00026216352382275665,-0.004558036837573739,0.21846960318563055,15,5,20,0.8618422044394926
2025-06-11,0.0003637085775072259,8.664985307193325e-05,0.0002770587244352926,0.07220821089327771,13,6,19,0.8621121331220835
2025-06-12,0.0034256364340868365,0.0004104705074308637,0.0030151659266559726,0.3420587561923864,11,6,17,0.863799663820667
2025-06-13,0.0011522304040346445,0.00036418937978062525,0.0007880410242540192,0.3034911498171877,12,6,18,0.8631231569153791
2025-06-16,0.0018499783863134833,0.0005587478755194075,0.0012912305107940759,0.4656232295995062,15,7,22,0.8631280042707301
2025-06-17,0.0002031539251313106,0.0006493960493133709,-0.00044624212418206027,0.541163374427809,8,8,16,0.8629023172684458
2025-06-18,0.0035522532421909236,0.0006141314192519869,0.0029381218229389367,0.5117761827099891,8,11,19,0.8628657160815895
2025-06-20,-0.014947000143773669,0.00026333155045114333,-0.015210331694224812,0.2194429587092861,7,13,20,0.8611550621068854
2025-06-23,0.00041128959596851457,0.0008532231251148307,-0.0004419335291463161,0.7110192709290255,4,6,10,0.8376541012797699
2025-06-24,0.0031256576521112894,0.0008769694255182349,0.0022486882265930546,0.7308078545985291,7,10,17,0.8378201827009109
2025-06-25,0.001374520143793088,0.0005201728101487535,0.0008543473336443346,0.4334773417906279,7,8,15,0.83812526379149
2025-06-26,0.0019011001490070799,0.00038317795175530804,0.0015179221972517719,0.31931495979609004,12,8,20,0.8377233298714813
2025-06-27,-0.0030022081984089613,0.0007627484090245669,-0.0037649566074335282,0.635623674187139,18,5,23,0.836873113266073
2025-06-30,0.00026356427838788017,0.00020596984708012555,5.7594431307754626e-05,0.17164153923343795,21,1,22,0.8371516339103845
2025-07-01,0.004707368873765143,0.00015177226604499305,0.00455559660772015,0.12647688837082754,22,0,22,0.8370015250750522
2025-07-02,0.0,0.00016760559452278542,-0.00016760559452278542,0.13967132876898786,20,1,21,0.8336167884003012
2025-07-03,0.0,6.35925003607877e-05,-6.35925003607877e-05,0.05299375030065641,21,3,24,0.8340853687868917
