,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2005-10-05,121.25,39.31,65.77,71.3,119.9,51.85,57.6,83.9999,,57.04,29.2001,20.69,51.7,29.59,32.2,23.2,31.51,33.3,27.01,,,33.712,,,,64.01,91.68,84.04,80.37,108.76,,104.33,,101.05,,,,,59.25,
2005-10-06,119.78,38.73,64.09,69.67,118.25,51.2,57.0,81.5099,,55.69,29.1,20.36,48.4,29.44,31.7,22.95,31.0,32.3,26.53,,,33.2588,,,,65.81,91.7,84.05,80.45,108.93,,103.94,,101.22,,,,,58.4,
2005-10-07,119.7,38.41,64.0,69.1,117.6,51.01,57.0,79.9999,,55.25,29.04,20.2,49.03,29.67,31.8,22.86,30.95,32.06,26.43,,,32.9721,,,,66.09,91.09,83.76,80.4,108.57,,103.59,,100.95,,,,,58.37,
2005-10-10,119.68,38.29,64.245,69.38,118.05,50.93,56.99,81.2099,,56.04,29.25,20.18,49.5,29.77,31.8,22.95,30.8,32.54,26.59,,,32.5559,,,,66.07,91.85,84.3,80.58,108.89,,104.08,,101.09,,,,,57.65,
2005-10-11,118.99,38.21,63.69,68.91,117.11,50.82,57.06,81.9999,,56.17,28.96,20.05,49.46,29.45,31.4,22.75,30.75,31.8,26.64,,,31.9547,,,,66.25,91.84,84.04,80.37,108.89,,104.0,,101.14,,,,,57.19,
2005-10-12,118.39,37.76,62.44,68.28,116.71,50.45,56.85,80.8999,,55.5,28.8,19.5,50.1,29.4,31.3,22.76,30.4,31.64,26.52,,,31.2888,,,,66.07,91.44,83.92,80.43,108.56,,103.89,,100.82,,,,,56.52,
2005-10-13,117.46,37.47,61.64,67.33,115.73,50.2,55.93,77.8999,,53.9,28.65,19.75,48.4,29.5,30.75,22.68,30.48,30.9,26.24,,,31.705,,,,64.26,90.25,83.46,80.39,108.02,,103.23,,100.66,,,,,55.59,
2005-10-14,118.12,37.87,62.5,67.4,116.3,50.32,56.31,78.4899,,54.12,28.82,19.98,47.3,29.48,31.15,22.65,30.75,30.6,26.27,,,32.1582,,,,65.02,90.6,83.67,80.35,108.16,,103.78,,100.6,,,,,56.4,
2005-10-17,118.8,38.06,62.86,68.16,116.55,50.95,56.24,78.0499,,54.4,29.1,20.03,49.4,29.88,31.51,22.65,30.75,30.66,26.3,,,31.7882,,,,65.35,90.42,83.48,80.4,107.5,,103.81,,100.76,,,,,57.0,
2005-10-18,118.94,38.14,62.9,68.41,117.19,50.79,55.76,78.8699,,53.85,29.0699,20.02,48.32,29.71,31.5,22.95,30.85,31.38,26.5,,,31.7882,,,,65.06,90.46,83.48,80.36,107.91,,104.04,,100.76,,,,,57.27,
2005-10-19,117.5,37.74,61.91,67.45,115.53,50.13,54.95,75.2499,,52.18,28.93,19.72,46.7,29.45,30.95,22.72,30.62,30.6,26.08,,,31.2148,,,,64.2,90.66,83.7,80.49,108.11,,104.04,,100.74,,,,,56.21,
2005-10-20,119.49,38.67,63.4,68.6,117.68,51.32,55.44,78.1999,,53.17,29.55,20.21,47.4,29.7,31.8,23.19,31.15,30.55,26.49,,,31.8899,,,,65.76,90.28,83.5,80.41,107.86,,103.8,,100.74,,,,,57.2,
2005-10-21,118.29,38.699,62.63,67.98,116.56,51.0,55.16,76.2499,,52.75,29.65,20.04,45.78,29.52,31.64,22.95,30.7,29.7,26.25,,,32.3154,,,,65.39,90.83,83.74,80.49,108.35,,103.97,,100.94,,,,,56.48,
2005-10-24,118.44,38.712,63.15,68.4,117.02,51.04,55.22,77.4999,,53.15,29.5001,20.37,45.8,29.3,31.4,22.85,30.2,30.14,26.67,,,32.2044,,,,65.979,91.32,83.95,80.48,108.62,,103.92,,101.07,,,,,57.93,
2005-10-25,119.72,39.08,64.21,69.59,118.09,51.44,55.88,78.9999,,53.49,29.9,20.5,47.83,29.79,31.89,22.95,30.5,30.95,27.13,,,31.8437,,,,67.2,90.82,83.73,80.42,107.6,,103.75,,100.72,,,,,58.11,
2005-10-26,119.51,38.96,63.69,69.21,117.95,51.3,55.95,78.8099,,53.28,29.8,20.28,48.64,29.57,31.45,23.1,30.21,31.3,27.05,,,31.5385,,,,67.24,89.45,83.06,80.36,107.15,,103.02,,100.38,,,,,57.91,
2005-10-27,119.2,38.78,63.265,69.04,117.35,50.98,56.25,78.0999,,53.34,29.85,20.27,48.55,29.6,31.49,22.87,29.98,30.62,27.32,,,31.4183,,,,66.6,89.6,83.12,80.36,107.22,,103.17,,100.39,,,,,57.29,
2005-10-28,118.43,38.17,62.435,68.34,116.87,50.77,55.8,76.8499,,52.91,30.0,20.1,47.05,29.34,31.0,22.8,29.85,30.27,27.15,,,30.4749,,,,66.78,89.72,83.2,80.4,107.55,,103.52,,100.49,,,,,57.48,
2005-10-31,120.29,38.43,63.445,69.4,118.6,51.4,56.35,78.4499,,53.84,30.32,20.26,48.55,29.72,31.69,23.2,30.45,31.44,27.7,,,30.9373,,,,67.59,89.77,83.06,80.32,107.34,,103.49,,100.1,,,,,58.81,
2005-11-01,120.58,38.76,64.05,69.93,118.85,51.75,56.69,79.6499,,54.78,30.43,20.38,48.56,29.85,31.88,23.33,30.45,31.55,27.7,,,30.9743,,,,68.86,89.43,82.9,80.17,107.0,,103.34,,100.08,,,,,58.71,
2005-11-02,120.17,38.725,63.92,70.19,118.85,51.37,56.65,80.9999,,55.22,30.25,20.3,49.06,29.61,31.89,23.03,30.18,30.72,27.66,,,30.7061,,,,69.6,89.08,82.65,80.12,106.82,,103.09,,99.89,,,,,57.58,
2005-11-03,122.15,39.74,65.77,71.82,120.82,52.5,57.58,82.4999,,56.04,30.85,20.75,50.48,30.1,32.65,23.27,29.5,30.81,28.08,,,32.3339,,,,70.99,88.89,82.69,80.1,106.73,,103.04,,99.79,,,,,58.15,
2005-11-04,122.4,39.994,65.58,71.9,120.7,52.51,57.42,82.4799,,55.99,30.7,20.8,50.75,30.15,32.6,23.23,30.48,30.9,27.91,,,32.5836,,,,71.49,88.42,82.39,80.09,106.26,,102.82,,99.59,,,,,57.75,
2005-11-07,122.37,40.2,65.73,71.86,121.0,52.6,57.05,82.0999,,55.75,30.8,20.95,49.2,30.2,32.65,23.29,30.8,31.6,27.88,,,32.7408,,,,71.42,88.5,82.48,80.09,106.56,,103.03,,99.69,,,,,57.9,
2005-11-08,121.93,40.064,65.43,71.43,120.47,52.38,57.04,80.9599,,55.11,30.64,20.8,48.51,30.0,32.79,23.06,30.65,30.65,27.95,,,32.6853,,,,71.16,88.89,82.7,80.15,106.71,,103.28,,99.89,,,,,57.53,
2005-11-09,122.08,40.13,65.415,71.3,120.6,52.5,56.87,81.3999,,55.64,30.85,20.88,48.9,30.05,32.4,23.12,30.67,30.65,27.8,,,32.6946,,,,71.35,88.78,82.65,80.17,106.94,,102.72,,99.88,,,,,57.74,
2005-11-10,122.34,40.18,65.64,71.51,120.8,52.42,57.0,82.4999,,56.0,31.0,20.96,48.23,30.16,32.35,23.2,30.69,31.01,27.85,,,33.2125,,,,72.51,88.72,82.6,80.15,106.68,,102.7,,99.74,,,,,58.0,
2005-11-11,123.35,40.77,66.05,71.96,121.85,53.1,56.99,82.6999,,56.58,31.53,21.15,46.75,30.35,32.91,23.49,31.09,30.9,28.28,,,33.5848,,,,72.93,89.6,83.0,80.11,106.65,,102.92,,99.82,,,,,59.61,
2005-11-14,123.79,40.76,66.51,72.26,122.3,53.3,57.23,82.5899,,56.77,31.64,21.2,48.15,30.52,33.2,23.5,31.13,30.5,28.91,,,33.3235,,,,73.38,89.38,82.83,80.18,107.09,,102.89,,99.98,,,,,60.29,
2005-11-15,123.55,40.73,66.09,72.22,122.13,53.17,56.66,82.6099,,56.53,31.65,21.42,47.64,30.74,33.09,23.32,30.87,30.6,28.9,,,33.4438,,,,73.02,88.75,82.6,80.14,106.51,,102.36,,99.85,,,,,59.96,
2005-11-16,123.37,40.65,65.33,72.03,121.65,52.96,56.48,82.4599,,56.65,31.3301,21.0,47.8,30.65,32.54,23.29,31.12,30.47,28.81,,,33.2403,,,,72.5,89.8,83.0,80.2,106.96,,102.89,,100.09,,,,,59.8,
2005-11-17,123.68,40.91,65.43,72.15,122.1,53.55,57.0,83.4999,,57.26,31.26,21.2,49.59,30.8,32.6,23.39,31.05,30.81,28.93,,,33.194,,,,72.96,90.17,83.23,80.21,107.09,,103.3,,100.23,,,,,59.46,
2005-11-18,125.06,41.5,66.63,73.1,123.26,53.95,57.79,84.1999,,57.74,31.75,21.6,49.2,31.1,33.87,23.49,31.3,31.28,29.27,,,33.7582,,,,74.14,90.37,83.26,80.25,107.39,,103.2,,100.33,,,,,60.56,
2005-11-21,125.15,41.397,67.005,73.17,123.68,53.87,57.99,84.4099,,57.65,31.75,21.55,49.53,31.31,33.1,23.37,31.35,31.25,29.39,,,33.7675,,,,74.54,90.34,83.42,80.35,107.56,,103.34,,100.44,,,,,60.66,
2005-11-22,125.56,41.45,67.46,73.52,124.35,54.2,57.53,83.1499,,56.93,31.9,21.5,50.75,31.71,33.25,23.43,31.3,31.3,29.32,,,33.5732,,,,74.3,90.37,83.48,80.37,107.7,,103.41,,100.49,,,,,60.4,
2005-11-23,126.25,41.73,67.8,74.12,124.9,54.59,58.2,84.5999,,58.16,32.15,21.74,50.66,31.56,33.5,23.6,31.2,31.32,29.5,,,34.4981,,,,75.25,90.59,83.68,80.47,108.04,,103.76,,100.74,,,,,61.55,
2005-11-25,126.98,41.84,68.0,74.37,125.4,54.67,58.14,85.2899,,58.43,32.45,21.9,50.85,31.8,33.78,23.75,31.23,31.64,29.48,,,34.3686,,,,75.35,90.41,83.63,80.41,107.67,,103.51,,100.65,,,,,61.89,
2005-11-28,127.25,41.96,68.12,74.54,125.9,54.7,58.12,85.3799,,58.67,32.55,21.92,50.71,31.63,34.27,23.64,31.29,31.62,29.78,,,34.7293,,,,75.38,90.52,83.72,80.45,107.98,,103.61,,100.5,,,,,62.03,
2005-11-29,126.65,41.76,67.1,73.73,124.55,54.5,58.17,84.9999,,58.39,32.4,21.8,49.7,31.25,33.35,23.68,31.07,31.83,29.68,,,34.5259,,,,74.8,91.08,83.84,80.48,108.27,,103.86,,100.8,,,,,61.41,
2005-11-30,126.16,41.29,67.13,73.66,124.7,54.35,57.88,84.0599,,58.23,32.3,21.74,49.25,31.75,33.25,23.6,30.98,31.93,29.7,,,34.2299,,,,74.5,90.3,83.54,80.4,107.73,,103.31,,100.52,,,,,61.75,
2005-12-01,126.02,41.51,67.79,73.82,124.64,54.35,58.17,84.8499,,58.69,32.0499,21.9,49.95,31.69,33.25,23.6,31.0,31.46,29.76,,,34.9976,,,,74.6,90.0,83.1,80.13,107.56,,102.32,,99.9,,,,,61.33,
2005-12-02,126.77,41.94,68.6,74.65,125.52,54.63,58.67,86.4399,,59.54,32.12,22.02,51.55,31.6,33.42,23.38,31.0,31.58,30.21,,,35.7837,,,,74.78,89.27,82.89,80.14,106.77,,101.7,,99.84,,,,,61.97,
2005-12-05,126.7,42.05,68.71,74.73,125.39,54.9,59.21,86.9799,,59.65,32.0,22.04,51.7,31.47,33.45,23.43,31.18,31.51,30.19,,,35.9779,,,,74.5,89.35,82.84,80.13,106.91,,101.96,,99.8,,,,,61.96,
2005-12-06,127.05,42.03,68.61,74.67,125.61,54.9,59.21,87.4499,,59.82,32.2,22.02,51.41,31.77,33.53,23.42,31.28,31.6,30.33,,,35.719,,,,74.27,89.41,82.81,80.15,107.0,,101.97,,99.86,,,,,62.0,
2005-12-07,126.77,42.01,68.42,74.52,125.27,54.8,59.21,88.2899,,60.55,31.92,22.01,52.09,31.9,33.54,23.5,31.15,31.45,30.49,,,35.645,,,,74.21,89.8,83.1,80.22,106.65,,102.06,,100.0,,,,,61.34,
2005-12-08,126.22,41.96,68.25,74.29,124.74,54.6,58.89,86.3999,,59.85,31.7,21.92,51.68,31.67,33.4,23.4,31.02,31.12,30.25,,,35.5155,,,,74.31,89.98,83.15,80.28,106.7,,101.95,,100.0,,,,,60.8,
2005-12-09,126.16,41.571,68.4,74.42,125.01,54.5,59.25,86.4899,,59.66,32.2,21.74,52.01,31.1,33.32,23.45,31.16,31.56,30.4,,,34.4787,,,,73.5,89.98,83.17,80.27,106.86,,102.07,,100.15,,,,,61.46,
2005-12-12,126.71,41.87,68.88,74.8,125.56,54.85,60.14,87.2299,,60.61,31.91,21.93,52.51,31.65,33.44,23.39,31.3,31.97,30.23,,,35.238,,,,74.1,89.75,83.1,80.26,106.76,,102.02,,100.05,,,119.62,,61.99,
2005-12-13,126.42,41.82,68.67,74.81,125.05,54.7,60.16,88.0999,,60.42,31.75,21.84,52.65,31.7,33.34,23.4,31.16,31.67,30.16,,,35.423,,,,73.47,89.72,83.05,80.23,106.6,,102.14,,99.75,,,119.39,,61.63,
2005-12-14,127.19,41.95,68.76,75.05,126.1,54.86,60.4,88.7999,,60.61,32.1401,21.85,52.3,31.53,33.56,23.69,31.63,32.2,30.41,,,35.4692,,,,73.85,90.2,83.37,80.32,107.0,,102.45,,100.24,,,120.43,,61.93,
2005-12-15,127.84,42.0,68.82,75.27,126.41,55.04,60.28,88.7499,,60.57,32.3101,21.87,52.6,31.9,33.71,23.8,31.86,32.58,30.4,,,35.5895,,,,74.0,90.44,83.43,80.34,107.4,,102.41,,100.4,,,119.99,,62.2,
2005-12-16,127.28,41.87,68.44,75.19,126.2,55.08,60.4,87.4999,,60.58,32.1,21.7,52.35,31.84,33.59,23.82,31.82,32.55,29.9,,,35.6727,,,,74.97,90.83,83.7,80.41,107.31,,102.5,,100.57,,,119.98,,62.0,
2005-12-19,126.73,41.68,67.92,74.5,125.74,54.77,60.67,88.2499,,60.83,31.92,21.55,51.32,31.6,33.33,23.71,31.96,32.27,29.8,,,35.423,,,,74.68,90.6,83.5,80.31,107.65,,102.55,,100.44,,,119.97,,61.82,
2005-12-20,125.86,40.95,66.92,73.65,124.71,54.08,60.42,87.9999,,60.59,31.7099,21.28,50.8,31.36,33.05,23.68,32.06,31.83,29.63,,,34.4426,,,,74.17,90.58,83.51,80.36,107.21,,102.45,,100.4,,,119.32,,60.8,
2005-12-21,126.22,41.02,67.13,74.09,125.34,54.43,60.58,88.6999,,61.35,31.89,21.3,51.5,31.53,33.89,23.8,32.38,31.94,29.7,,,34.4981,,,,74.8,90.53,83.41,80.36,107.26,,102.5,,100.39,,,118.48,,61.08,
2005-12-22,126.31,41.11,67.75,74.69,125.48,54.5,60.69,89.3399,,61.54,32.0,21.42,51.75,31.69,32.92,23.66,32.21,31.6,30.2,,,34.4981,,,,75.7,90.92,83.52,80.38,107.32,,102.64,,100.5,,,118.7,,61.2,
2005-12-23,126.78,41.51,68.1,74.84,125.86,54.86,59.58,88.8999,,61.84,32.1799,21.39,50.89,31.8,33.1,23.71,32.36,31.74,30.42,,,34.9883,,,,76.9,91.19,83.69,80.37,107.5,,102.47,,100.37,,,118.55,,61.95,
2005-12-27,126.96,41.52,68.35,75.1,125.51,54.67,59.9,88.5999,,61.02,32.36,21.45,50.8,31.89,33.24,23.7,32.5,31.62,30.66,,,35.0345,,,,77.36,91.97,83.93,80.39,108.08,,103.02,,100.86,,,118.62,,60.5,
2005-12-28,125.74,41.06,67.34,73.99,124.35,54.19,59.84,88.4999,,60.69,31.93,21.26,50.04,31.5,32.9,23.59,32.16,31.83,30.38,,,34.4981,,,,76.0,92.03,83.96,80.29,108.0,,102.7,,100.68,,,119.48,,60.45,
2005-12-29,125.72,41.03,67.5,74.46,124.48,54.15,59.8,88.9299,,61.04,31.96,21.2,50.4,31.65,32.91,23.46,32.19,31.69,30.52,,,34.6184,,,,76.2,92.03,83.92,80.27,107.9,,102.8,,100.41,,,118.47,,60.33,
2005-12-30,124.8,40.55,66.76,73.58,123.31,53.7,59.35,88.2999,,61.0,31.6701,20.99,49.8,31.4,32.67,23.38,31.85,31.35,30.42,,,34.1652,,,,75.6,92.54,84.03,80.22,107.86,,103.0,,100.56,,,117.97,,59.68,
2006-01-03,125.19,40.65,67.21,74.28,123.71,53.84,60.5,90.1799,,62.28,31.6701,21.0,50.63,31.17,32.5,23.31,31.78,31.59,30.11,,,34.1652,,,,75.67,91.59,83.69,80.17,107.69,,102.69,,100.47,,,119.08,,59.94,
2006-01-04,126.86,41.41,68.11,75.04,125.32,54.4,61.65,91.9999,,63.35,32.2,21.35,52.4,31.75,33.0,23.45,32.13,32.09,30.81,,,35.127,,,,75.51,91.54,83.91,80.3,108.27,,103.01,,100.69,,,120.99,,61.21,
2006-01-05,127.15,41.75,68.43,75.45,125.97,54.9,61.62,91.9199,,63.95,32.19,21.47,52.95,31.79,33.1,23.54,32.77,31.97,31.12,,,35.5155,,,,76.22,91.88,84.04,80.32,108.27,,102.77,,100.82,,,120.93,,61.24,
2006-01-06,128.02,42.26,69.12,75.92,126.83,55.09,62.16,94.0499,,64.8,32.3101,21.8,53.03,31.89,33.21,23.49,32.48,32.0,31.28,,,36.3941,,,,76.03,91.77,84.02,80.31,108.35,,102.72,,100.88,,,121.5,,62.01,
2006-01-09,128.42,42.66,69.61,76.43,127.33,55.47,62.37,95.4999,,65.41,32.4801,22.02,53.45,31.65,33.36,23.47,32.66,32.11,31.41,,,36.7641,,,,75.5,91.7,83.92,80.35,108.03,,102.64,,100.74,,,120.91,,62.6,
2006-01-10,128.39,42.64,69.73,76.55,127.34,55.5,61.49,94.7799,,64.57,32.64,21.96,53.4,31.8,33.57,23.55,32.95,31.81,31.17,,,36.6716,,,,75.5,91.63,83.82,80.28,108.02,,102.55,,100.82,,,120.55,,62.79,
2006-01-11,129.02,43.01,70.71,77.11,127.99,55.72,61.89,94.7999,,65.1,32.38,22.1,53.75,31.91,33.99,23.5,32.49,31.91,31.0,,,36.986,,,,75.76,91.25,83.78,80.3,107.7,,102.7,,100.73,,,121.13,,63.42,
2006-01-12,129.08,43.16,70.45,77.2,128.16,55.85,62.1,95.8999,,65.51,32.64,22.28,54.65,31.99,33.78,23.48,32.41,31.95,30.93,,,37.1433,,,,74.44,91.13,83.63,80.31,107.93,,102.55,,100.52,,,120.38,,63.32,
2006-01-13,128.57,42.94,70.27,76.8,127.62,55.4,61.79,94.5999,,65.07,32.94,22.16,53.35,31.41,33.61,23.5,33.11,31.0,30.21,,,36.7178,,,,74.54,91.59,83.9,80.4,107.97,,102.97,,100.88,,,120.62,,63.09,
2006-01-17,128.2,42.66,69.98,76.28,127.17,55.55,61.19,93.4799,,65.01,32.33,22.62,55.3,31.87,33.44,23.3,32.23,32.2,30.4,,,36.0889,,,,73.8,92.0,84.06,80.45,108.3,,103.01,,101.05,,,120.8,,62.31,
2006-01-18,127.58,42.04,69.39,75.8,126.19,54.91,60.67,91.2499,,62.47,32.0,21.48,55.51,31.23,33.16,23.36,32.4,32.3,30.5,,,34.8773,,,,72.4,92.76,84.32,80.46,108.52,,103.36,,101.35,,,121.59,,62.05,
2006-01-19,128.13,42.4,70.05,76.49,127.09,55.28,60.93,93.9999,,64.41,32.2199,21.78,54.62,31.64,33.4,23.38,32.61,32.94,30.45,,,35.9502,,,,74.7,92.07,84.04,80.45,108.21,,103.05,,101.04,,,120.8,,62.2,
2006-01-20,128.28,42.44,71.03,77.16,127.42,55.4,61.4,95.8799,,65.21,31.98,21.73,56.9,31.53,33.52,23.55,32.6,33.0,30.6,,,35.5062,,,,75.77,92.32,84.15,80.41,108.5,,103.4,,101.09,,,121.16,,62.9,
2006-01-23,126.21,41.37,70.25,76.03,125.53,54.35,60.97,94.0199,,64.3,31.1999,21.34,56.1,31.0,33.0,23.22,32.02,33.65,30.1,,,34.6368,,,,74.35,91.8,83.93,80.44,108.31,,103.16,,101.02,,,122.9,,62.5,
2006-01-24,126.63,41.36,70.45,76.3,125.98,54.4,61.22,95.4099,,65.46,31.5001,21.29,56.52,31.12,33.1,23.31,31.88,32.77,30.51,,,34.6368,,,,75.68,92.0,84.02,80.48,108.59,,103.0,,101.1,,,122.86,,62.68,
2006-01-25,127.04,41.64,71.39,76.98,126.47,54.53,61.7,98.0399,,66.18,31.6,21.35,57.21,31.39,33.26,23.31,31.9,32.72,31.15,,,34.7848,,,,76.89,91.51,83.87,80.47,108.42,,102.75,,100.93,,,122.94,,63.16,
2006-01-26,127.25,41.5,71.62,76.83,126.65,54.57,62.22,97.7199,,65.82,31.89,21.44,55.36,31.21,33.28,23.35,31.84,32.63,31.6,,,34.8311,,,,76.7,90.55,83.38,80.33,107.88,,102.2,,100.55,,,122.61,,63.28,
2006-01-27,127.66,41.81,72.54,77.28,127.0,54.73,62.89,99.9999,,67.12,32.1,21.7,56.11,31.68,33.29,23.44,31.96,32.38,31.49,,,35.7467,,,,76.88,90.8,83.52,80.41,107.89,,102.62,,100.59,,,122.34,,63.7,
2006-01-30,128.44,42.15,72.7,77.7,127.9,55.0,62.72,99.6999,,67.4,32.1401,21.71,57.31,31.51,33.03,23.4,32.39,32.27,31.57,,,35.5155,,,,77.15,90.3,83.28,80.34,107.76,,102.5,,100.5,,,121.09,,64.18,
2006-01-31,128.32,42.14,72.48,77.66,127.71,54.94,62.86,100.2999,,67.74,32.09,21.78,57.75,31.6,33.25,23.38,31.61,32.19,31.73,,,35.423,,,,77.9,90.35,83.29,80.32,107.5,,102.55,,100.51,,,121.35,,63.66,
2006-02-01,127.82,41.75,72.59,78.1,127.38,54.91,62.88,100.8999,,67.99,31.9,21.48,57.49,31.41,33.17,23.26,32.29,32.29,31.85,,,34.6831,,,,78.95,90.15,83.0,80.07,107.05,,102.76,,100.15,,,121.0,,64.15,
2006-02-02,128.1,42.01,73.0,78.3,127.55,54.97,62.77,100.0499,,67.57,31.91,21.68,55.99,31.62,33.28,23.48,32.44,32.13,31.8,,,35.4692,,,,77.02,90.04,82.86,80.07,106.79,,102.65,,99.99,,,120.66,,64.28,
2006-02-03,126.58,41.11,71.81,77.25,126.11,54.48,61.93,96.4999,,66.07,31.8001,21.33,55.75,31.47,33.12,23.16,32.02,31.83,31.32,,,34.6276,,,,76.3,90.0,82.68,80.0,106.7,,102.45,,99.84,,,119.89,,63.76,24.1
2006-02-06,126.44,40.9,71.9,77.54,126.09,54.26,62.36,98.3799,,66.66,31.55,21.27,55.76,31.39,33.12,23.15,31.89,31.54,31.31,,,34.4056,49.5,,,76.4,90.98,83.0,80.05,106.87,,102.9,,100.07,,,119.79,,63.34,24.55
2006-02-07,126.38,40.74,72.27,77.67,126.0,53.85,62.02,97.9999,,66.7,31.62,21.15,55.7,31.54,33.04,23.16,31.75,31.72,31.46,,,34.9143,49.41,,,76.7,91.12,83.05,80.05,106.9,,103.07,,100.33,,,119.91,,63.63,24.05
2006-02-08,125.85,40.92,71.44,76.9,125.24,53.75,61.5,95.5199,,65.75,31.42,21.25,54.09,31.33,32.88,23.01,31.63,31.58,30.8,,,35.3768,49.02,,,75.85,90.88,82.95,80.07,106.9,,102.64,,100.19,,,119.66,,63.03,23.49
2006-02-09,126.92,41.2,71.78,77.13,126.35,54.31,62.12,97.4999,,66.0,31.6701,21.62,54.5,31.43,33.16,23.19,32.08,31.58,30.98,,,35.7467,49.65,,,76.6,90.14,82.8,80.06,106.83,,102.4,,100.13,,,119.91,,62.9,23.56
2006-02-10,126.43,40.68,71.18,76.55,125.66,53.84,62.18,98.0999,,66.49,31.7,21.47,52.9,31.9,33.12,23.18,31.92,31.7,30.92,,,35.4137,49.2,,,76.95,91.2,83.05,80.07,107.1,,102.75,,100.14,,,120.29,,63.01,23.65
2006-02-13,126.6,40.72,71.04,76.42,125.94,54.05,61.3,96.0999,,65.5,31.85,21.5,52.65,31.83,33.26,23.21,32.02,31.66,30.75,,,35.1085,49.23,,,77.3,90.24,82.7,80.01,106.98,,102.31,,99.99,,,119.07,,63.25,23.19
2006-02-14,126.46,40.55,70.8,76.2,125.45,53.95,61.3,95.4299,,64.95,31.85,21.49,51.5,31.93,33.21,23.17,32.66,31.86,30.63,,,34.9976,49.38,,,77.5,89.9,82.53,79.94,106.84,,101.75,,99.85,,,118.83,,63.25,22.8
2006-02-15,127.68,40.79,71.51,76.75,126.66,54.37,61.71,96.6999,,65.47,32.2199,21.73,52.05,32.2,33.52,23.37,32.31,31.66,31.45,,,35.2658,49.9399,,,78.88,90.14,82.7,80.06,106.97,,101.9,,100.08,,,119.45,,63.37,22.7
2006-02-16,128.34,41.3,72.37,77.29,127.33,54.81,61.58,97.3899,,66.04,32.36,21.97,51.96,32.52,33.68,23.5,32.51,31.62,31.2,,,35.719,51.37,,,79.8,90.2,82.68,80.02,106.91,,101.9,,99.95,,,118.87,,64.2,22.33
2006-02-17,129.05,41.45,72.83,77.78,128.18,55.11,61.65,98.9099,,67.02,32.55,22.0,53.71,32.45,33.74,23.65,32.53,32.45,31.74,,,35.497,51.75,,,79.13,90.8,82.92,80.09,107.39,,102.55,,99.92,,,118.91,,64.75,22.72
2006-02-21,129.11,41.21,72.75,77.72,128.35,54.94,62.15,99.7499,,67.33,32.37,21.87,53.9,32.6,33.72,23.63,32.74,32.36,31.85,,,35.1825,51.7,,,79.2,90.9,82.9,80.04,107.51,,102.65,,100.27,,,119.2,,65.4,23.35
2006-02-22,128.77,40.8,72.47,77.58,127.69,54.65,62.1,98.7099,,66.8,32.6899,21.66,53.6,32.55,33.48,23.61,32.47,32.54,31.77,,,34.3131,51.41,,,79.0,91.12,82.95,80.09,107.59,,102.63,,100.14,,,119.04,,65.35,23.15
2006-02-23,129.27,41.22,72.75,77.81,128.36,54.86,62.73,99.0699,,67.15,32.9501,21.72,52.91,32.66,33.54,23.83,32.72,32.5,31.8,,,34.6461,51.75,,,79.8,91.31,82.95,80.08,107.64,,102.55,,100.34,,,119.62,,65.94,22.85
2006-02-24,129.11,41.15,72.69,77.95,128.14,54.86,62.7,98.6499,,67.27,32.83,21.7,54.0,32.58,33.48,23.7,32.66,33.38,31.76,,,34.2207,52.25,,,79.25,91.44,82.96,80.07,107.69,,102.75,,100.13,,,119.14,,65.82,23.2
2006-02-27,129.4,41.37,73.41,78.49,128.7,55.05,62.92,99.5699,,67.91,32.9,21.68,53.35,32.95,33.58,23.9,32.7,32.62,31.6,,,34.2022,54.0,,,79.85,91.35,82.86,80.09,107.7,,102.79,,100.39,,,118.69,,65.7,23.2
2006-02-28,129.2,41.59,73.38,78.2,128.6,55.18,62.78,99.1699,,67.0,32.85,21.89,52.55,32.89,33.7,23.9,32.8,32.83,31.43,,,34.4426,54.0,,,80.3,91.0,82.79,80.09,107.5,,102.47,,100.46,,,118.98,,65.31,23.05
2006-03-01,128.6,41.21,72.77,77.73,128.15,54.82,62.87,97.8899,,67.37,32.73,21.76,52.74,32.65,33.52,23.65,32.46,32.28,31.03,,,34.5629,53.62,,,79.79,90.77,82.64,79.9,107.0,,102.72,,100.12,,,119.64,,66.2,23.28
2006-03-02,128.9,41.55,73.66,78.39,128.5,54.99,62.65,99.2599,,68.21,32.66,21.99,53.4,32.66,33.53,23.6,32.5,32.01,31.45,,,35.4322,53.8,,,80.79,90.06,82.31,79.87,106.5,,102.54,,99.85,,,119.46,,65.3,23.36
2006-03-03,128.67,41.45,73.21,78.25,128.26,54.95,62.48,98.4699,,67.57,32.51,21.88,53.62,32.52,33.41,23.46,32.37,32.36,31.58,,,35.2565,53.8,,,80.13,89.48,82.16,79.84,106.4,,102.38,,99.63,,,120.55,,65.45,23.77
2006-03-06,129.14,41.53,73.4,78.71,128.64,55.1,62.91,98.7999,,67.53,32.5199,22.13,53.65,32.94,33.41,23.52,32.36,32.35,31.78,,,35.3768,53.35,,,80.8,88.98,81.77,79.8,106.04,,102.27,,99.4,,,120.29,,65.75,23.75
