,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2003-07-01,98.85,30.38,89.7,96.74,93.15,,109.2799,121.2996,,,24.88,17.31,24.11,22.44,27.11,20.33,29.5,22.14,20.72,,,26.7938,,,,,92.49,88.555,82.69,114.35,,,,,,,,,,
2003-07-02,99.79,30.99,91.75,97.9,94.24,,111.2499,124.1397,,,25.1499,17.68,24.08,22.6,27.34,20.47,29.77,22.18,20.96,,,27.4135,,,,,92.07,88.21,82.66,114.1,,,,,,,,,,
2003-07-03,99.85,31.84,91.65,98.12,94.34,,110.8999,124.4598,,,25.21,17.74,24.05,22.62,27.5,20.48,29.71,22.25,20.91,,,27.5522,,,,,91.71,88.07,82.68,114.09,,,,,,,,,,
2003-07-07,100.9,31.9,92.99,99.2,95.44,,112.5899,127.4796,,,25.6,18.1,24.05,22.93,27.93,20.57,29.9,22.18,21.1,,,28.8286,,,,,90.59,87.36,82.56,112.99,,,,,,,,,,
2003-07-08,101.29,32.31,94.76,100.27,95.95,,112.5499,128.0697,,,25.74,18.28,23.88,22.95,28.19,20.51,29.89,22.06,21.06,,,29.2633,,,,,90.48,87.4,82.57,113.0,,,,,,,,,,
2003-07-09,101.4,32.49,95.4,100.57,96.1,,112.0499,127.7496,,,25.8,18.41,24.07,22.95,28.16,20.48,29.88,21.95,21.04,,,29.8737,,,,,90.69,87.46,82.58,113.31,,,,,,,,,,
2003-07-10,100.04,31.99,94.71,99.73,95.0,,111.2999,126.8397,,,25.59,18.07,24.0,22.66,27.7,20.23,29.62,21.71,20.83,,,29.0413,,,,,90.75,87.63,82.61,113.6,,,,,,,,,,
2003-07-11,100.45,31.99,94.7,99.67,95.25,,111.5799,126.3498,,,25.5801,18.1,23.83,22.73,27.89,20.42,29.66,21.47,20.81,,,28.9951,,,,,90.79,87.79,82.66,113.49,,,,,,,,,,
2003-07-14,101.9,32.75,96.3,101.18,96.72,,112.9499,129.0996,,,26.28,18.45,23.84,22.99,28.44,20.52,30.1,21.67,20.98,,,30.0587,,,,,90.87,87.86,82.65,113.95,,,,,,,,,,
2003-07-15,101.46,32.65,96.3,101.25,96.39,,112.5899,129.1998,,,26.21,18.35,23.55,22.78,28.25,20.41,30.05,21.4,20.95,,,30.2622,,,,,89.86,87.25,82.58,113.25,,,,,,,,,,
2003-07-16,100.87,32.5,95.74,100.62,95.85,,110.8399,127.3998,,,26.1,18.35,23.38,22.62,28.07,20.38,29.53,21.15,20.77,,,30.4749,,,,,88.72,86.13,82.49,111.94,,,,,,,,,,
2003-07-17,99.88,31.84,93.88,98.94,94.55,,108.8899,126.2496,,,25.7,17.8,23.4,22.45,27.91,20.34,29.48,20.8,20.68,,,29.735,,,,,88.04,85.97,82.47,111.76,,,,,,,,,,
2003-07-18,99.8,31.96,92.8,99.11,94.63,,110.0899,125.3796,,,25.72,17.65,23.86,22.75,27.79,20.3,29.42,21.0,21.0,,,29.2818,,,,,87.96,85.9,82.47,111.84,,,,,,,,,,
2003-07-21,99.49,31.3,92.35,98.8,94.22,,109.3399,124.8897,,,25.6599,17.55,23.97,22.8,27.59,20.29,29.35,20.99,21.04,,,29.18,,,,,87.6,85.6,82.4,111.6,,,,,,,,,,
2003-07-22,99.41,31.5,92.7,98.65,94.22,,109.5899,125.3598,,,25.68,17.6,23.75,22.84,27.58,20.36,29.05,21.05,21.35,,,29.587,,,,,86.36,84.93,82.36,110.72,,,,,,,,,,
2003-07-23,99.45,31.64,93.15,98.85,94.2,,110.7199,124.7997,,,25.7,17.65,23.75,22.95,27.6,20.36,29.17,21.0,21.41,,,30.0587,,,,,87.05,85.5,82.47,111.32,,,,,,,,,,
2003-07-24,100.34,32.02,94.44,99.67,95.11,,111.8499,126.0897,,,25.84,17.85,23.66,23.05,27.79,20.35,29.34,21.1,21.93,,,30.3731,,,,,86.08,84.89,82.42,110.74,,,,,,,,,,
2003-07-25,100.29,31.84,93.86,98.96,95.06,,112.2399,127.0497,,,26.02,17.76,23.43,23.22,27.792,20.25,29.12,21.07,22.15,,,29.9662,,,,,86.62,85.31,82.47,111.17,,,,,,,,,,
2003-07-28,100.98,31.988,94.9,99.72,95.28,,112.4799,128.1498,,,26.15,17.85,23.46,23.4,27.94,20.3,29.25,21.15,22.25,,,30.4009,,,,,85.29,84.47,82.37,110.12,,,,,,,,,,
2003-07-29,100.26,32.02,95.25,99.88,95.25,,112.7899,128.0097,,,25.9201,17.81,23.37,23.26,28.02,20.23,29.19,21.12,22.23,,,30.3361,,,,,85.35,84.65,82.44,110.0,,,,,,,,,,
2003-07-30,99.75,31.74,94.95,99.6,94.84,,111.8999,126.7497,,,25.8,17.72,23.12,23.1,27.71,20.14,29.15,20.96,22.15,,,29.8182,,,,,84.72,84.32,82.38,109.25,,,,,,,,,,
2003-07-31,100.91,32.33,95.74,100.5,95.83,,111.6499,127.0896,,,26.03,17.95,23.59,23.45,28.0,20.46,29.37,20.86,22.6,,,30.6968,,,,,83.71,83.72,82.27,108.43,,,,,,,,,,
2003-08-01,99.53,31.79,94.954,99.43,94.45,,110.0999,127.1997,,,25.68,17.67,23.25,23.15,27.65,20.05,28.75,20.76,22.38,,,30.3167,,,,,82.79,83.33,82.1,107.32,,,,,,,,,,
2003-08-04,99.0,31.92,93.504,98.61,94.0,,110.6899,127.2198,,,25.22,17.75,23.08,23.1,27.46,20.1,28.65,20.64,22.26,,,30.5294,,,,,83.22,83.66,82.17,107.75,,,,,,,,,,
2003-08-05,98.76,31.48,92.65,98.23,93.65,,110.3699,126.4197,,,25.35,17.7,23.12,23.15,27.3,20.0,28.66,20.6,22.2,,,30.3176,,,,,83.29,83.76,82.16,107.85,,,,,,,,,,
2003-08-06,98.06,30.77,91.46,97.17,92.98,,109.5499,125.1696,,,25.29,17.35,23.25,22.7,27.21,19.96,28.2,20.54,21.93,,,29.6887,,,,,83.77,84.04,82.1,107.94,,,,,,,,,,
2003-08-07,98.07,30.51,90.7,96.74,92.85,,109.9999,125.7897,,,25.2401,17.12,23.78,22.73,27.27,20.09,28.55,20.6,21.82,,,29.3373,,,,,84.05,84.23,82.15,108.28,,,,,,,,,,
2003-08-08,98.55,30.55,90.95,97.13,93.24,,110.8499,126.4998,,,25.4,17.19,23.95,22.9,27.54,20.19,28.7,20.69,22.0,,,29.2531,,,,,84.79,84.75,82.26,108.74,,,,,,,,,,
2003-08-11,99.04,30.6,91.75,97.87,93.81,,111.2199,127.2498,,,25.47,17.21,24.15,22.97,27.65,20.28,28.7,20.77,22.16,,,28.8471,,,,,83.57,84.05,82.14,108.17,,,,,,,,,,
2003-08-12,99.59,30.9,93.29,98.9,94.5,,111.7899,127.4097,,,25.59,17.37,24.14,23.14,27.97,20.35,28.59,20.92,22.21,,,29.3003,,,,,83.65,84.1,82.21,108.21,,,,,,,,,,
2003-08-13,99.85,31.066,93.6,99.19,94.76,,111.9899,129.4998,,,25.72,17.5,24.29,23.49,28.1,20.37,28.7,20.99,22.28,,,30.2714,,,,,82.35,83.3,82.11,107.4,,,,,,,,,,
2003-08-14,99.75,31.19,94.28,99.26,94.65,,113.3599,130.8897,,,25.68,17.52,24.33,23.42,28.07,20.43,28.3,20.99,22.6,,,30.2529,,,,,82.1,82.95,82.04,106.97,,,,,,,,,,
2003-08-15,99.79,31.29,94.67,99.9,94.69,,113.3499,129.4998,,,25.64,17.55,24.3,23.55,28.2,20.42,28.3,20.93,22.65,,,30.2344,,,,,82.5,83.1,82.2,107.75,,,,,,,,,,
2003-08-18,100.6,32.01,96.31,101.0,95.62,,114.6399,132.2796,,,25.72,17.91,24.37,23.9,28.41,20.48,28.36,20.92,22.8,,,31.6217,,,,,82.6,83.22,82.08,107.36,,,,,,,,,,
2003-08-19,100.94,32.38,97.91,101.75,96.0,,114.3799,132.9996,,,25.72,18.12,24.34,24.04,28.54,20.43,28.32,20.84,22.99,,,32.1767,,,,,83.65,83.81,82.17,108.06,,,,,,,,,,
2003-08-20,100.89,32.52,97.98,102.04,96.14,,114.1899,132.9297,,,25.67,18.14,24.38,24.03,28.63,20.37,28.13,20.95,23.04,,,32.3986,,,,,83.87,83.9,82.18,108.39,,,,,,,,,,
2003-08-21,101.52,32.82,98.8,103.1,96.71,,114.6599,135.4197,,,25.82,18.33,24.6,24.21,28.84,20.42,28.15,21.1,23.3,,,32.9536,,,,,83.45,83.4,82.1,108.0,,,,,,,,,,
2003-08-22,101.82,33.37,99.79,103.82,97.1,,114.6899,136.9998,,,25.69,18.64,24.6,24.4,28.98,20.42,27.98,21.1,23.14,,,35.0155,,,,,83.85,83.23,82.02,107.91,,,,,,,,,,
2003-08-25,100.83,32.57,97.09,101.64,95.3,,113.4999,135.8697,,,25.16,18.16,24.23,23.92,28.44,20.29,27.7,20.88,22.65,,,33.7767,,,,,83.54,83.3,82.01,107.89,,,,,,,,,,
2003-08-26,100.39,32.59,97.25,101.64,95.62,,113.0499,134.4498,,,25.29,18.21,24.2,23.89,28.51,20.36,27.79,21.0,22.65,,,33.7582,,,,,83.37,83.1,82.02,107.63,,,,,,,,,,
2003-08-27,100.36,32.83,98.2,102.2,95.78,,113.0899,134.8998,,,25.1499,18.33,24.37,23.87,28.57,20.42,27.72,20.99,22.76,,,34.2576,,,,,83.27,83.16,82.03,107.92,,,,,,,,,,
2003-08-28,101.0,33.12,98.99,103.37,96.47,,113.4999,135.8397,,,25.25,18.45,24.66,24.05,28.73,20.52,27.75,21.03,23.01,,,34.5444,,,,,83.98,83.55,82.11,108.4,,,,,,,,,,
2003-08-29,101.48,33.46,99.85,104.19,96.98,,113.9899,137.0997,,,25.37,18.54,24.7,24.13,29.1,20.53,27.88,21.05,23.01,,,34.7386,,,,,83.99,83.53,82.07,108.68,,,,,,,,,,
2003-09-02,102.88,33.89,101.5,105.21,98.27,,115.3199,138.8697,,,25.7899,18.87,24.84,24.48,29.42,20.77,28.3,21.44,23.29,,,35.0993,,,,,83.65,82.7,81.91,107.63,,,,,,,,,,
2003-09-03,103.7,34.2,102.35,105.77,98.96,,117.0799,140.7498,,,25.9,19.2,24.93,24.64,29.45,20.82,28.33,21.58,23.34,,,34.8958,,,,,82.4844,82.4,81.9,107.52,,,,,,,,,,
2003-09-04,103.55,34.22,102.55,105.81,98.95,,116.7699,140.6496,,,25.85,19.3,24.89,24.62,29.52,20.9,28.22,21.6,23.14,,,34.7663,,,,,82.71,82.95,82.05,107.97,,,,,,,,,,
2003-09-05,103.55,34.34,102.98,105.91,98.96,,117.0699,140.6997,,,25.85,19.4,24.8,24.59,29.39,20.78,28.33,21.66,23.04,,,35.608,,,,,84.09,84.0,82.3,109.0,,,,,,,,,,
2003-09-08,103.88,34.53,103.4,106.28,99.32,,117.9499,143.1498,,,25.9201,19.48,25.05,24.55,29.22,20.71,28.73,21.73,23.27,,,35.9317,,,,,84.45,84.37,82.4,109.35,,,,,,,,,,
2003-09-09,103.46,34.386,103.24,105.98,99.2,,117.8999,143.2797,,,25.77,19.42,25.02,24.49,29.02,20.6,28.8,21.83,23.21,,,35.8762,,,,,83.94,83.99,82.33,108.82,,,,,,,,,,
2003-09-10,102.8,33.89,101.91,105.06,98.25,,117.4499,140.2797,,,25.72,19.18,24.78,24.1,28.6,20.62,28.99,21.66,23.08,,,34.8126,,,,,84.7,84.58,82.42,109.47,,,,,,,,,,
2003-09-11,102.76,33.78,101.55,104.32,98.13,,117.2799,139.3698,,,25.57,19.03,24.7,24.17,28.59,20.68,29.03,21.74,22.79,,,34.3316,,,,,84.38,84.3,82.36,109.33,,,,,,,,,,
2003-09-12,102.64,33.84,101.8,104.56,98.12,,117.8999,138.9798,,,25.52,18.99,24.55,24.15,28.48,20.63,28.98,21.7,23.15,,,34.2022,,,,,85.38,85.03,82.49,110.14,,,,,,,,,,
2003-09-15,102.63,33.91,102.3,104.54,98.14,,118.1899,139.1796,,,25.4899,19.07,24.48,24.25,28.64,20.63,29.05,21.74,23.19,,,34.5351,,,,,84.89,84.82,82.48,109.85,,,,,,,,,,
2003-09-16,103.64,34.43,102.9,105.37,99.1,,119.8699,139.7496,,,25.8,19.35,24.43,24.47,28.97,20.64,29.08,21.77,23.14,,,34.9606,,,,,84.5,84.77,82.5,109.99,,,,,,,,,,
2003-09-17,103.79,34.501,103.1,105.48,99.17,,120.0399,140.1198,,,25.8801,19.43,24.37,24.55,29.05,20.75,29.15,21.77,23.0,,,35.2843,,,,,85.56,85.24,82.53,110.77,,,,,,,,,,
2003-09-18,104.7,34.86,103.74,106.39,100.0,,121.2799,141.0297,,,26.44,19.6,24.21,24.63,29.1,20.89,29.26,21.97,22.97,,,35.0068,,,,,85.65,85.18,82.45,110.8,,,,,,,,,,
2003-09-19,104.6,34.86,103.9,106.46,99.94,,121.1299,140.9496,,,26.25,19.62,24.25,24.67,29.0,20.77,29.02,21.84,22.91,,,35.0808,,,,,86.03,85.18,82.41,110.78,,,,,,,,,,
2003-09-22,102.96,34.2,102.9,105.7,98.9,,120.2399,139.4697,,,25.95,19.33,24.26,24.25,28.57,20.6,28.62,21.88,22.7,,,34.3085,,,,,85.18,84.78,82.43,110.28,,,,,,,,,,
2003-09-23,103.29,34.56,103.57,106.02,99.19,,119.8999,138.2496,,,26.07,19.33,24.28,24.2,28.8,20.68,28.67,21.85,22.64,,,34.3501,,,,,85.54,84.96,82.44,110.38,,,,,,,,,,
2003-09-24,103.22,34.8,103.85,106.19,99.22,,120.3499,140.1897,,,26.15,19.41,24.63,24.35,28.8,20.68,28.65,21.77,22.67,,,34.4241,,,,,86.49,85.511,82.51,110.94,,,,,,,,,,
2003-09-25,101.88,33.98,101.7,104.83,97.78,,119.9099,138.3996,,,25.7501,18.89,24.42,23.75,28.45,20.6,28.19,21.66,22.25,,,33.4807,,,,,86.72,85.66,82.53,111.16,,,,,,,,,,
2003-09-26,100.66,33.17,98.61,102.85,96.55,,118.1499,136.3497,,,25.52,18.65,24.1,23.5,27.97,20.46,27.9,21.75,21.93,,,32.8241,,,,,87.49,86.15,82.6,111.85,,,,102.45,,,,,,
2003-09-29,100.99,33.17,98.33,103.07,96.43,,119.2799,136.4796,,,25.61,18.7,24.06,23.61,27.85,20.48,27.99,21.94,22.18,,,32.9351,,,,,87.45,86.07,82.61,111.74,,,,102.3,,,,,,
2003-09-30,100.76,32.96,98.3,103.2,96.1,,118.6599,137.2098,,,25.6,18.76,24.2,23.6,27.82,20.45,28.02,21.9,22.06,,,32.5559,,,,,88.25,86.88,82.73,112.33,,,,102.74,,,,,,
2003-10-01,102.18,33.23,99.94,104.49,97.53,,120.8399,139.5396,,,26.0901,18.7,24.44,23.8,28.4,20.71,28.36,22.0,22.22,,,32.6576,,,,,87.93,86.46,82.68,112.0,,,,102.75,,,,,,
2003-10-02,102.56,33.43,100.75,105.06,97.93,,120.8199,141.7497,,,26.18,18.74,24.57,23.9,28.5,20.78,28.56,22.15,22.4,,,33.2403,,,,,87.45,86.15,82.66,111.75,,,,102.65,,,,,,
2003-10-03,104.28,34.47,102.7,106.77,99.65,,123.0499,143.5296,,,26.61,19.38,24.94,24.35,29.13,21.0,28.85,22.34,22.84,,,34.6553,,,,,86.2,85.17,82.47,110.71,,,,102.05,,,,,,
2003-10-06,103.99,34.45,103.2,106.83,99.49,,123.6899,143.7597,,,26.5,19.35,24.9,24.24,29.11,20.96,28.4,22.25,22.71,,,34.4001,,,,,85.79,85.11,82.51,110.2,,,,101.99,,,,,,
2003-10-07,104.31,34.65,103.91,107.38,99.82,,123.7299,143.8998,,,26.59,19.45,24.97,24.23,29.16,21.1,28.25,22.2,22.73,,,34.8218,,,,,85.57,84.95,82.5,110.43,,,,101.94,,,,,,
2003-10-08,104.39,34.84,104.2,107.62,99.99,,123.8599,144.6498,,,26.67,19.52,24.96,24.25,29.18,21.06,28.24,22.19,22.95,,,34.9143,,,,,84.98,84.8,82.49,110.34,,,,102.05,,,,,,
2003-10-09,105.22,35.27,105.19,108.62,100.79,,124.5499,147.4998,,,26.87,19.73,24.88,24.5,29.63,21.22,28.4,22.22,23.07,,,35.497,,,,,84.13,84.4,82.41,109.78,,,,101.5,,,,,,
2003-10-10,104.6,35.03,104.16,107.96,100.06,,124.9899,148.6398,,,26.72,19.56,25.04,24.48,29.5,21.05,28.19,22.27,23.0,,,35.4692,,,,50.78,84.73,84.8,82.49,110.41,,,,102.05,,,,,,
2003-10-13,105.29,35.37,105.69,109.06,100.95,,125.5999,150.9897,,,27.05,19.75,25.08,24.47,29.77,21.16,28.3,22.18,23.13,,,36.0242,,,,51.7,84.5,84.75,82.47,110.15,,,,102.1,,,,,,
2003-10-14,105.43,35.43,106.25,109.23,101.0,,126.2699,150.4197,,,27.21,19.59,24.94,24.42,29.82,21.19,28.25,22.2,23.21,,,36.3016,,,,51.85,84.1,84.43,82.42,110.14,,,,101.59,,,,,,
2003-10-15,105.89,35.85,106.8,109.74,101.54,,126.1899,150.2997,,,27.43,19.95,24.99,24.66,29.9,21.2,28.36,22.25,23.32,,,37.3837,,,,51.96,83.3,83.93,82.32,109.74,,,,101.24,,,,,,
2003-10-16,105.73,35.53,105.93,109.04,101.32,,126.4499,150.0996,,,27.26,19.75,24.85,24.5,29.91,21.19,28.3,22.06,23.44,,,36.6253,,,,51.78,83.77,84.15,82.34,109.84,,,,101.55,,,,,,
2003-10-17,105.63,35.49,105.91,109.0,101.17,,125.8799,149.7798,,,27.15,19.8,24.85,24.49,29.85,21.21,28.3,22.25,23.37,,,36.7456,,,,51.79,83.69,83.9,82.2,109.98,,,,101.31,,,,,,
2003-10-20,105.04,35.68,104.55,107.99,100.35,,126.4899,150.0897,,,27.0,19.67,24.66,24.35,29.47,21.06,28.11,22.01,23.2,,,36.3479,,,,51.18,84.15,84.14,82.25,110.28,,,,101.47,,,,,,
2003-10-21,105.28,35.45,105.15,108.46,100.84,,126.5999,150.3897,,,27.05,19.81,24.8,24.45,29.56,21.16,28.46,22.11,23.29,,,37.1803,,,,51.5,84.38,84.32,82.28,110.44,,,,101.73,,,,,,
2003-10-22,104.19,34.93,103.89,107.76,99.8,,125.1399,150.0996,,,26.7301,19.64,24.58,24.25,29.2,21.04,28.15,22.17,23.05,,,36.5791,,,,50.97,85.0,84.76,82.36,110.5,,,,101.95,,,,,,
2003-10-23,103.95,34.507,102.502,107.1,99.51,,123.6799,145.9998,,,26.8601,19.41,24.4,24.12,29.15,20.97,27.92,22.05,22.99,,,35.9317,,,,50.76,85.0,84.75,82.34,110.5,,,,101.87,,,,,,
2003-10-24,103.58,34.23,101.83,106.86,98.92,,123.7899,145.2297,,,26.7,19.08,24.32,24.1,29.09,20.92,27.97,22.14,22.93,,,35.6912,,,,50.53,85.6,85.15,82.41,110.6,,,,102.15,,,,,,
2003-10-27,104.18,34.45,103.11,108.0,99.78,,124.4899,146.9997,,,27.04,19.28,24.42,24.21,29.49,21.05,28.08,22.15,23.11,,,36.2461,,,,51.06,85.33,85.0,82.36,110.65,,,,102.12,,,,,,
2003-10-28,105.15,35.41,105.2,109.39,100.75,,125.7999,149.0898,,,27.02,19.6,24.35,24.34,30.07,21.14,28.16,22.14,23.27,,,38.1237,,,,51.23,85.69,85.27,82.47,111.09,,,,102.35,,,,,,
2003-10-29,105.43,35.41,106.25,109.85,101.17,,125.9999,150.1998,,,27.14,19.68,24.49,24.58,30.11,21.23,28.09,22.05,23.57,,,38.5019,,,,51.93,85.35,85.05,82.5,111.08,,,,102.1,,,,,,
2003-10-30,105.97,36.0,107.25,110.44,101.65,,126.8999,150.9498,,,27.35,19.86,24.35,24.87,30.3,21.3,28.15,22.25,24.06,,,39.1688,,,,52.61,84.55,84.41,82.32,110.15,,,,101.96,,,,,,
2003-10-31,105.74,35.49,106.56,110.3,101.49,,125.2299,149.8197,,,27.26,19.77,24.38,24.88,30.18,21.32,28.12,22.19,24.09,,,38.8451,,,,52.5,85.22,84.66,82.35,110.43,,,,101.9,,,,,,
2003-11-03,106.61,35.98,107.502,111.23,102.35,,126.3499,151.9998,,,27.5401,20.09,24.4,25.02,30.44,21.47,28.15,22.25,24.3,,,40.0474,,,,52.78,84.58,84.1,82.17,110.3,,,,101.42,,,,,,
2003-11-04,106.27,35.87,107.99,111.59,102.16,,126.0899,152.9997,,,27.4499,20.05,24.19,25.0,30.32,21.41,27.87,22.29,24.01,,,40.3156,,,,53.01,84.97,84.31,82.21,109.97,,,,101.58,,,,,,
2003-11-05,105.97,35.89,107.97,111.49,101.87,,125.3799,152.9697,,,27.33,20.0,24.16,24.99,30.16,21.34,27.97,22.09,23.95,,,40.6486,,,,52.78,84.82,84.29,82.21,109.95,,,,101.57,,,,,,
2003-11-06,106.44,35.966,108.82,112.48,102.4,,124.6999,151.9497,,,27.39,20.16,24.24,25.05,30.33,21.44,27.93,22.2,23.9,,,40.9723,,,,53.65,83.92,83.77,82.06,109.19,,,,101.19,,,,,,
2003-11-07,106.72,36.18,109.39,112.86,102.78,,125.9799,152.1897,,,27.48,20.29,24.32,25.15,30.62,21.5,27.96,22.03,24.1,,,41.3422,,,,53.89,83.59,83.5,81.98,108.86,,,,100.9,,,,,,
2003-11-10,105.84,35.743,108.52,112.49,102.0,,125.6899,151.3098,,,27.18,20.08,24.36,25.1,30.32,21.43,27.6,21.99,24.0,,,40.7873,,,,53.88,83.84,83.67,82.03,109.03,,,,101.14,,,,,,
2003-11-11,105.33,35.3,106.49,111.14,102.97,,124.1699,148.4496,,,27.14,19.87,24.26,24.75,30.15,21.38,27.55,21.84,23.73,,,39.9087,,,,53.06,83.5,83.75,81.99,108.99,,,,101.2,,,,,,
2003-11-12,106.47,35.963,107.96,112.7,102.4,,126.5599,150.4398,,,27.26,20.2,24.34,25.07,30.32,21.53,28.0,21.92,23.96,,,41.296,,,,52.87,84.15,83.81,82.03,109.2,,,,101.34,,,,,,
2003-11-13,106.54,35.9,108.5,113.06,102.53,,127.1799,151.4298,,,27.25,20.1,24.59,25.06,30.21,21.34,28.83,21.92,23.95,,,41.0185,,,,53.01,85.37,84.55,82.21,110.35,,,,101.91,,,,,,
2003-11-14,106.95,36.02,108.94,113.62,102.94,,127.4799,151.5798,,,27.21,20.1,24.71,25.12,30.34,21.35,29.25,21.97,24.17,,,40.6671,,,,53.25,85.96,85.0,82.31,110.69,,,,102.16,,,,,,
2003-11-17,105.14,34.91,105.5,111.04,101.07,,124.9899,149.4996,,,26.7699,19.64,24.44,24.75,29.75,21.21,28.96,21.8,23.78,,,39.1133,,,,52.24,86.59,85.36,82.4,111.28,,,,102.42,,,,,,
2003-11-18,105.45,34.97,106.19,111.58,101.4,,125.2299,149.0496,,,26.8601,19.66,24.36,24.9,29.77,21.23,29.12,21.95,23.74,,,39.4277,,,,52.32,86.61,85.44,82.37,111.33,,,,102.35,,,,,,
2003-11-19,105.01,34.4,105.3,110.34,102.0,,125.2799,147.4998,,,26.6399,19.44,24.24,24.94,29.46,21.24,29.12,22.4,23.64,,,38.8728,,,,51.46,86.62,85.53,82.4,111.56,,,,102.3,,,,,,
2003-11-20,105.24,34.68,105.74,110.78,101.17,,125.1899,145.9497,,,26.72,19.54,24.28,24.98,29.68,21.27,29.02,21.7,23.64,,,39.2058,,,,51.4,86.49,85.39,82.38,111.23,,,,102.26,,,,,,
2003-11-21,104.33,34.265,105.3,110.24,100.38,,125.4199,146.3997,,,26.59,19.34,24.2,24.8,29.54,21.18,28.7,21.54,23.55,,,38.7711,,,,51.16,86.93,85.55,82.43,111.43,,,,102.44,,,,,,
2003-11-24,105.78,35.25,107.89,112.23,101.75,,126.7599,148.0497,,,26.85,19.79,24.14,24.99,30.1,21.41,28.82,21.81,23.78,,,39.9549,,,,51.75,86.31,85.13,82.31,110.97,,,,102.14,,,,,,
2003-11-25,106.42,35.45,108.84,113.29,102.53,,126.8299,148.8996,,,27.0,19.92,24.38,25.25,30.42,21.48,28.8,21.92,24.16,,,40.5191,,,,52.56,86.52,85.26,82.35,111.08,,,,102.25,,,,,,
2003-11-26,106.45,35.52,109.49,113.67,102.62,,127.6399,149.8596,,,27.15,19.94,24.57,25.3,30.5,21.54,28.75,22.1,24.43,,,40.5468,,,,52.9,86.4,85.15,82.3,111.18,,,,102.14,,,,,,
2003-11-28,106.66,35.5,109.46,114.0,102.9,,128.0499,151.6296,,,27.2001,19.97,24.57,25.27,30.45,21.5,28.68,22.1,24.5,,,40.6023,,,,52.64,85.4,84.58,82.16,110.65,,,,101.75,,,,,,
2003-12-01,107.68,36.01,110.86,115.45,104.09,,130.3499,155.5296,,,27.4,20.19,24.75,25.59,30.66,21.49,29.09,22.23,25.18,,,41.0555,,,,53.11,84.57,83.75,81.95,109.44,,,,101.32,,,,,,
2003-12-02,107.77,36.05,111.42,115.75,104.07,,130.8099,155.5296,,,27.4499,20.2,24.94,25.89,30.59,21.45,29.18,22.26,25.22,,,40.963,,,,53.23,84.6,83.84,82.01,109.81,,,,101.15,,,,,,
2003-12-03,108.08,36.12,111.361,115.85,104.25,,132.0499,155.7498,,,27.49,20.27,24.97,25.75,30.64,21.42,29.39,22.34,25.5,,,41.0,,,,53.01,84.78,83.94,82.05,110.0,,,,101.35,,,,,,
2003-12-04,107.72,35.71,109.01,114.49,103.61,,131.7899,154.2996,,,27.39,20.19,25.43,25.67,30.4,21.36,29.23,22.24,25.56,,,40.0937,,,,52.91,84.67,83.95,82.04,109.85,,,,101.5,,,,,,
2003-12-05,107.8,35.5,108.5,113.51,103.42,,131.1899,153.3696,,,27.2799,20.08,25.56,25.66,30.11,21.41,29.15,22.49,25.5,,,39.0578,,,,52.85,86.23,85.0,82.31,110.93,,102.2,,101.9,,,,,,
2003-12-08,107.64,35.33,108.55,113.7,103.58,,131.4399,153.3996,,,27.39,19.93,25.85,25.69,30.05,21.44,29.22,22.48,25.72,,,38.4751,,,,52.64,85.78,84.82,82.28,110.79,,101.91,,102.04,,,,,,
2003-12-09,107.93,35.46,108.95,113.99,103.79,,132.2399,154.3497,,,27.39,20.05,25.99,25.86,30.2,21.4,29.3,22.54,25.93,,,38.4057,,,,53.0,85.7,84.85,82.3,110.49,,102.04,,102.1,,,,,,
2003-12-10,106.98,34.7,107.0,112.3,102.73,,130.3499,153.4998,,,27.25,19.65,25.97,25.75,30.02,21.35,29.09,22.8,25.75,,,36.9491,,,,52.53,85.1,84.39,82.25,110.35,,101.89,,101.75,,,,,,
2003-12-11,108.1,35.39,108.61,113.32,103.79,,131.4899,154.8597,,,27.35,20.0,26.02,26.08,30.37,21.39,29.36,22.45,25.68,,,37.9664,,,,53.55,85.38,84.88,82.43,110.32,,102.28,,102.14,,,,,,
2003-12-12,108.2,35.34,108.96,113.6,103.92,,131.8899,155.4996,,,27.43,19.99,26.3,26.11,30.42,21.43,29.39,22.55,25.89,,,38.2346,,,,53.31,85.88,85.16,82.49,110.73,,102.34,,102.34,,,,,,
2003-12-15,109.23,35.99,110.9,114.49,104.85,,133.1899,157.0197,,,27.9,20.3,26.2,26.42,30.85,21.55,29.55,22.7,26.15,,,38.7433,,,,53.72,85.88,84.95,82.42,110.7,,102.14,,102.25,,,,,,
2003-12-16,108.5,35.023,107.17,112.08,103.79,,132.0999,155.7498,,,27.52,19.86,26.36,26.3,30.25,21.51,29.4,22.64,25.88,,,36.9389,,,,53.04,85.86,84.95,82.42,110.75,,101.82,,102.19,,,,,,
2003-12-17,108.5,35.0,107.31,112.21,103.9,,131.9899,153.9597,,,27.5,19.82,26.58,26.35,30.46,21.56,29.45,22.7,25.99,,,36.7086,,,,53.08,86.65,85.43,82.49,111.24,,102.1,,102.55,,,,,,
